"gid","gname","gring"
5460245,"j01_d20200906_t1043220_e1044448_b14515","0103000020E61000000100000007000000D712F241CF1A63C07CB779E3A460164067614F3BFC4761C0CFE2207C838A0B40695721E5271B5EC063B76C0078BCE13FD1CABDC0AC5C5EC001B6CD9E15C210C0EC2FBB270F6B61C0F387B02B77D0F7BFE89FE062453C63C0EEC04A4FA26FE93FD712F241CF1A63C07CB779E3A4601640"
5460035,"j01_d20200906_t1044460_e1046105_b14515","0103000020E610000001000000070000004AEF1B5F7B3C63C07B0B3554D680E93FB37BF2B0506B61C0085BECF659E5F7BFD44334BA835C5EC06BB6F292FF7910C022718FA50F975EC0A795422097F421C0B97020240B8F61C09395BABFD51D1AC097900F7A366263C0B5424761CD5710C04AEF1B5F7B3C63C07B0B3554D680E93F"
5460003,"j01_d20200906_t1046118_e1047363_b14515","0103000020E6100000010000000700000078978BF84E6263C01085E0021A5610C0D00F2384478F61C089B5F81400231AC06362F3716D965EC0EBC891CEC0D021C0A0C37C7901C85EC0F2406491268E2BC0670FB40243B361C05358A9A0A22227C047551344DD8B63C0B91B446B45E321C078978BF84E6263C01085E0021A5610C0"
5459959,"j01_d20200906_t1047375_e1049020_b14515","0103000020E6100000010000000700000079060DFD138C63C058923CD7F7E121C06F641EF983B361C0E36E10AD152527C06EA301BC05C85EC0CA17B49080692BC08884EFFD0DF05EC0D55E44DB319532C053CBD6FA22D861C0A8A78FC01F9A30C046D3D9C9E0B963C084807C09158C2BC079060DFD138C63C058923CD7F7E121C0"
5460210,"j01_d20200906_t1221306_e1222551_b14516","0103000020E61000000100000007000000F27B9BFEEC0166C0DA54DD239B2331402F17F19D981C64C0D4D2DC0A61852E40B8921D1B81D761C0B1506B9A774C2740C05B2041F10462C02F1686C8E97B1B40B7627FD93D4264C0598B4F0130762440450DA661F81C66C06C3EAE0D156B2840F27B9BFEEC0166C0DA54DD239B233140"
5460366,"j01_d20200906_t1222564_e1224191_b14516","0103000020E6100000010000000700000097900F7A361D66C00742B280096C2840DC68006F814264C01630815B777324405DA79196CA0462C0FB3F87F9F2C21B4003CFBD874B2C62C0F7D104E511D70140CC28965B5A6664C000E31934F42F1540BB0A293FA93A66C0E7AB3F1DEA921D4097900F7A361D66C00742B280096C2840"
5460106,"j01_d20200906_t1224203_e1225449_b14516","0103000020E610000001000000070000001D5A643BDF3A66C024CA28E0E8941D4062D68BA19C6664C0DC46A8BE982A15403A3B191C252C62C00C89C5B9976502407E5704FF5B4F62C0B6A1629CBF4904C0FB57569A948A64C0ABC35DFFA65ED03FB515FBCBEE5B66C0FDF50A0BEEE703401D5A643BDF3A66C024CA28E0E8941D40"
5460257,"j01_d20200906_t1225461_e1227106_b14516","0103000020E610000001000000070000007E18213CDAA366404A383EA429EC03401A868F8829756840AF7AC03C640AD03FC4EBFA05BBB06A40020C70E6FCB903C0DAFE959526926A40F142DF8211481DC0EF384547725168409038BFBC5B2413C055185B08727F6640A52C431CEB3203C07E18213CDAA366404A383EA429EC0340"
5460278,"j01_d20200906_t1227119_e1228364_b14516","0103000020E61000000100000007000000FE0E45813E7F664044A275F97B2E03C0C30DF8FC30516840FACF9A1F7F2913C097900F7A36926A40971AA19FA9FF1CC094A46B26DF776A40A3772AE09E3B28C0FE481119562D6840EF01BA2F67A623C0A0E062450D5766405D88D51F61101DC0FE0E45813E7F664044A275F97B2E03C0"
5466578,"j01_d20200907_t1021354_e1022599_b14529","0103000020E610000001000000070000008AABCABE2B4962C01F8315A75A032E40EDBB22F8DF6860C053AF5B04C62A2A405F29CB10C74E5CC03D601E32E53B234010E9B7AF03A55CC0ACE1C73D024C1340B7D100DE028E60C0B1DB6795991A20403A234A7B836562C072A3C85A432924408AABCABE2B4962C01F8315A75A032E40"
5466405,"j01_d20200907_t1023012_e1024239_b14529","0103000020E61000000100000007000000ADDD76A1B96562C068774831402A24404E7FF623458E60C017BA1281EA17204004392861A6A45CC0946934B918931340DF15C1FF56EF5CC083791BDD39FBC53F1B9E5E29CBB160C08F8D40BCAEEF084018B2BAD5738462C0A8C821E2E6141540ADDD76A1B96562C068774831402A2440"
5466496,"j01_d20200907_t1024251_e1025497_b14529","0103000020E61000000100000007000000FFB27BF2B08462C09E245D33F91615400B630B410EB260C0B5BC1704FBE4084073BA2C2636EF5CC0972BCDF79DF0CE3F1D7233DC80315DC0A9A44E40136912C0DDD26A48DCD560C0FEC0B057B3C9FEBF02D9EBDD1FA762C0A1C4420823D1D73FFFB27BF2B08462C09E245D33F9161540"
5466647,"j01_d20200907_t1025509_e1027154_b14529","0103000020E610000001000000070000009A081B9E5EA762C011CA56F20CF5D73F975643E21ED660C08A4F4BBDB8DEFEBF61E0B9F770315DC0A31DDC42FC2012C0BCB376DB856A5DC0F0A7C64B37C922C0AB9509BFD4F960C0BDC5C37B0EDC1BC02063EE5A42CD62C0D1CE6916680712C09A081B9E5EA762C011CA56F20CF5D73F"
5466777,"j01_d20200907_t1027166_e1028412_b14529","0103000020E6100000010000000700000088F4DBD781CD62C07F2A1323F00412C06519E25817FA60C01439E9222AE11BC03BDF4F8D976A5DC0081C0934D8A422C0377172BF439B5DC0E76D6C76A4622CC033F9669B1B1E61C0FAEC80EB8A0128C063450DA661F762C05E4A5D328EB922C088F4DBD781CD62C07F2A1323F00412C0"
5466243,"j01_d20200907_t1028424_e1030069_b14529","0103000020E61000000100000007000000D44334BA83F762C01B0DE02D90B822C0D8F0F44A591E61C0ED7DAA0A0D0428C07BF7C77BD59A5DC033A48AE2553E2CC003603C8386C25DC0BA1457957DFF32C0520FD1E80E4361C0890B40A3740931C07958A835CD2563C0D905836BEE602CC0D44334BA83F762C01B0DE02D90B822C0"
5466602,"j01_d20200907_t1202355_e1204000_b14530","0103000020E610000001000000070000009BE61DA7E86B65C03605323B8BB6304038DBDC989E8763C005DEC9A7C7A62D407A36AB3E574361C041F2CEA10C7D26407E5704FF5B7061C0B1091F0027DA19408065A54929AD63C04089CF9D60972340982F2FC03E8765C006103E94689127409BE61DA7E86B65C03605323B8BB63040"
5466594,"j01_d20200907_t1204013_e1205240_b14530","0103000020E610000001000000070000004850FC18738765C01E3526C45C922740287E8CB96BAD63C0420A9E42AE942340CE3637A6277061C075C295FD04211A4077DB85E63A9761C07E0A3664F21CFD3F87A757CA32D163C0A48CB800347213405C8FC2F528A565C0494C50C3B7E01B404850FC18738765C01E3526C45C922740"
5466296,"j01_d20200907_t1205252_e1206498_b14530","0103000020E61000000100000007000000D5B2B5BE48A565C01EFB592C45E21B400D6C956071D163C0DEC9A7C7B66C13409947FE60E09661C08F20F01BBA34FE3FE9B7AF03E7B961C0F0366F9C149607C0AF94658863F563C0F9B348A853FDC6BF5BEB8B84B6C665C09A0B5C1E6B860040D5B2B5BE48A565C01EFB592C45E21B40"
5466215,"j01_d20200907_t1206510_e1208155_b14530","0103000020E61000000100000007000000124E0B5EF4C665C0D8CD31C5C18A00408DEE2076A6F563C0B62750DDBFA6C7BF9947FE60E0B961C039D0436D1B0607C0D5E76A2BF6D761C0C1D88C1D9EEF1EC0DE9387855A1964C05D8940F50FE214C0FDF675E09CEB65C0E81D5D5B2E9106C0124E0B5EF4C665C0D8CD31C5C18A0040"
5466511,"j01_d20200907_t1208168_e1209413_b14530","0103000020E610000001000000070000004E7ADFF8DAEB65C01ABE2ABC708C06C09817601F9D1964C00D8D278238E714C0DEAB5626FCD761C01533672211A71EC061376C5B94F161C01F12BEF7371029C0B6F3FDD4783D64C0E67805A2278524C035D252793B1466C0D05E7D3CF4BD1EC04E7ADFF8DAEB65C01ABE2ABC708C06C0"
5472297,"j01_d20200908_t1002403_e1004048_b14543","0103000020E610000001000000070000006CCF2C0950B361C0B33F506EDB272D40F92CCF83BBA75FC0EDB60BCD754A294067F2CD3637265BC06DA818E76F6A22401FBAA0BE657B5BC0E4654D2CF0A511402B8716D9CEF15FC0DCD7817346741E4004CAA65CE1CF61C0FDF49F353F4E23406CCF2C0950B361C0B33F506EDB272D40"
5472428,"j01_d20200908_t1004061_e1005288_b14543","0103000020E61000000100000007000000AE64C74620D061C05726FC523F4F23407593180456F25FC0C328081EDF6E1E40B324404D2D7B5BC08BFF3BA242ED114066834C3272C45BC05B31339ECE36CFBFDFC325C79D1C60C00551F701486D0540A245B6F3FDEE61C0CDC5843D925F1340AE64C74620D061C05726FC523F4F2340"
5472732,"j01_d20200908_t1005300_e1006545_b14543","0103000020E61000000100000007000000E0BE0E9C33EF61C0B37A87DBA1611340C9E53FA4DF1C60C0A57BE761B2620540E0BE0E9C33C45BC04FC002DA4E42C6BF7442E8A04B065CC0B6BA9C12101314C054A9D903AD4060C0EFD412E115E702C0F2D24D62101262C0B141B77BDF16ABBFE0BE0E9C33EF61C0B37A87DBA1611340"
5472766,"j01_d20200908_t1006558_e1008203_b14543","0103000020E61000000100000007000000E89FE062451262C0A2A72E042CFEA9BFF71E2E39EE4060C02C8B78A16FF102C0C7F484251E065CC0E71BD13DEBCA13C0548CF337A13E5CC0D8BB3FDEAB9E23C0D93D7958A86460C0390EBC5AEE9C1DC0D8648D7A883862C0F981AB3C81B813C0E89FE062451262C0A2A72E042CFEA9BF"
5472228,"j01_d20200908_t1008215_e1009461_b14543","0103000020E6100000010000000700000050C24CDBBF3862C0452DCDAD10B613C0F4FDD478E96460C052D50451F7A11DC034BA83D8993E5CC0FC8C0B07427A23C0042159C0046E5CC0DC9BDF30D1382DC0E2AFC91AF58860C0CCCF0D4DD9E128C09D685721E56262C0616C21C8419123C050C24CDBBF3862C0452DCDAD10B613C0"
5472049,"j01_d20200908_t1009473_e1011100_b14543","0103000020E6100000010000000700000015C616821C6362C0D00D4DD9E98F23C097900F7A368960C0CBA0DAE044E428C02B357BA0156E5CC0B0E3BF4010142DC0C976BE9F1A945CC01C23D923D45033C0DE3CD52137AD60C0DD5B9198A05E31C07FDE54A4C29062C06F0C01C0B1032DC015C616821C6362C0D00D4DD9E98F23C0"
5472779,"j01_d20200908_t1143404_e1145031_b14544","0103000020E61000000100000007000000A913D044D8D564C0494C50C3B74830407D0569C6A2F262C07171546EA2C62C40F41ABB44F5AE60C0C1A8A44E40AB2540FBE8D495CFDA60C0816D0E21F8991840DE76A1B94E1763C0AB7B6473D5EC2240726DA818E7F064C026E4839ECDEA2640A913D044D8D564C0494C50C3B7483040"
5472269,"j01_d20200908_t1145044_e1146289_b14544","0103000020E61000000100000007000000DAE1AFC91AF164C0384C3448C1EB264063B9A5D5901763C0EEEBC03923EA2240FF78AF5A99DA60C0CCF4A67DCEE0184084D89942E70161C0CAFED4D3A279F63FF5D6C056093C63C08CA19C6857B111409A999999990F65C058FE21A23D2B1A40DAE1AFC91AF164C0384C3448C1EB2640"
5472785,"j01_d20200908_t1146301_e1147546_b14544","0103000020E6100000010000000700000060C8EA56CF0F65C0B03DB324402D1A40F163CC5D4B3C63C0703FE08101AC114096ECD808C40161C082B5204A6A97F73F9C16BCE82B2461C0FEB8FDF2C9EA0AC0D578E926316063C02B8D14A143C6E3BFC11C3D7E6F3165C0BC3E73D6A73CFA3F60C8EA56CF0F65C0B03DB324402D1A40"
5472716,"j01_d20200908_t1147559_e1149204_b14544","0103000020E61000000100000007000000226C787AA53165C0E37217BC4345FA3F9CC420B0726063C04B33A3401BF0E3BF19CA8976152461C08414973ECF5A0AC03CBD5296214261C052EFA99CF64C20C0C0EC9E3C2C8463C034F44F70B1A216C0D8F50B76C35665C0BCE3B96356F409C0226C787AA53165C0E37217BC4345FA3F"
5472226,"j01_d20200908_t1149216_e1150444_b14544","0103000020E61000000100000007000000A96A82A8FB5665C0B5215A8693EF09C075CDE49B6D8463C0750305DEC9A716C0DC63E943174261C082919735B12820C0C0046EDDCD5A61C0153944DC9CB229C028D53E1D8FA763C04B77D7D9902F25C08BC3995FCD7E65C0F85278D0EC0220C0A96A82A8FB5665C0B5215A8693EF09C0"
5472768,"j01_d20200908_t1324387_e1326032_b14545","0103000020E6100000010000000700000019FF3EE3C2076540E57E87A2401732408DB454DE8EEF6640B071FDBB3E3B3040562B137EA9366940B6BA9C12101B2940B6BE4868CB076940C24CDBBFB2221F401283C0CAA1C966403CDBA337DC672640975643E21EED644085E97B0DC1512A4019FF3EE3C2076540E57E87A240173240"
5472645,"j01_d20200908_t1326045_e1327290_b14545","0103000020E610000001000000070000003BAA9A20EAEC64400FB6D8EDB3522A40E1B4E0455FC966405DDDB1D82665264039622D3E050869401DCA501553691F40E9B7AF03E7DE68407C5D2B4602620840168733BF9AA46640F73DEAAF57A81840F65D11FC6FCF6440B48EAA26887A20403BAA9A20EAEC64400FB6D8EDB3522A40"
5490084,"j01_d20200909_t0948007_e0949252_b14557","0103000020E61000000100000007000000B3075A81217D61C0C04582042089DEBF64CDC82077575FC033EE17FDB27506C095826E2F69DA5AC04740E0DCBA7615C0F1D7648D7A125BC0A54A94BDA57424C0C47C7901F69E5FC001D1DDBFC35E1FC064CC5D4BC8A361C09E9ED21CB46A15C0B3075A81217D61C0C04582042089DEBF"
5489238,"j01_d20200909_t0949264_e0950492_b14557","0103000020E6100000010000000700000070EB6E9EEAA361C0E4B5B700D96815C0CC6262F3719F5FC0E06CCE1CED631FC0A4C7EF6DFA115BC0874ECFBBB15024C072C45A7C0A405BC0575EF23FF9DB2DC0A31EA2D11DE65FC0306475ABE78C29C053D0ED258DCD61C0D48041D2A73524C070EB6E9EEAA361C0E4B5B700D96815C0"
5489213,"j01_d20200909_t1124435_e1126080_b14558","0103000020E610000001000000070000006CCF2C09503F64C0A75CE15D2EEA2F400D71AC8BDB5C62C05184D4EDEC1B2C40E63FA4DFBE1960C07F8978EBFC0B2540C976BE9F1A4660C0702711E15FF416404E621058398262C06473D53C470C22408386FE092E5B64C03AE97DE36B0F26406CCF2C09503F64C0A75CE15D2EEA2F40"
5489449,"j01_d20200909_t1126093_e1127338_b14558","0103000020E61000000100000007000000A3923A014D5B64C04CDD955D30102640E6913F18788262C07521567F8409224062105839B44560C00EA2B5A2CD391740D4F19881CA6C60C03DE8E11D43B4EF3FC763062AE3A662C06F84A0FE0EE00F40B728B341267A64C04B1FBAA0BE751840A3923A014D5B64C04CDD955D30102640"
5489038,"j01_d20200909_t1127350_e1128595_b14558","0103000020E61000000100000007000000A3CC0699647A64C0C5591135D1771840B728B34126A762C0BEC1172653D50F40D4B7CCE9B26C60C094C217810CF8F03FCFF753E3A58E60C0DB8651103C3E0EC082902C6002CB62C07090B52B99E8F0BFD734EF38459C64C008C14FC1866CF33FA3CC0699647A64C0C5591135D1771840"
5489916,"j01_d20200909_t1129008_e1130253_b14558","0103000020E6100000010000000700000081CF0F23849C64C0713F3B3B7475F33FD734EF3845CB62C05FECBDF8A2FDF0BF4FE960FD9F8E60C0802260BE06AE0DC06DCA15DEE5AB60C025581CCEFC2221C010CCD1E3F7EE62C05FEB5223F46318C064CC5D4BC8C164C065BCF781F5590DC081CF0F23849C64C0713F3B3B7475F33F"
5489953,"j01_d20200909_t1130265_e1131493_b14558","0103000020E61000000100000007000000551344DD07C264C0C4D0EAE40C550DC0657094BC3AEF62C0EB234B41126918C00B0C59DDEAAB60C0F17F4754A8FE20C0BFD4CF9B8AC460C06E162F1686882AC01D386744691263C023F3C81F0C1026C055C1A8A44EEA64C0A05225CADEDA20C0551344DD07C264C0C4D0EAE40C550DC0"
5489402,"j01_d20200909_t1131505_e1133150_b14558","0103000020E61000000100000007000000A323B9FC87EA64C03CDC0E0D8BD920C038F8C264AA1263C05F7B6649801226C00B24287E8CC460C0A48D23D6E2632AC032207BBDFBD860C0069FE6E4451232C08104C58F313763C0AF0AD462F01030C0E25817B7D11765C0DA722EC555852AC0A323B9FC87EA64C03CDC0E0D8BD920C0"
5489880,"j01_d20200909_t1305436_e1307081_b14559","0103000020E61000000100000007000000CF4E0647C99D6540AFCE31207BA93140EAB298D87C8467403048FAB48A962F406B9A779CA2CA6940DC847B65DE4A2840AD86C43D969C69404DF8A57EDE7C1D40A4198BA6B35E6740E4839ECDAA872540D200DE0209836540A2B5A2CD71762940CF4E0647C99D6540AFCE31207BA93140"
5489357,"j01_d20200909_t1307094_e1308339_b14559","0103000020E6100000010000000700000086200725CC826540AF601BF1647729406DA818E76F5E67408B34F10EF0842540103B53E8BC9C69401008CFDFDFC31D40865AD3BCE37369402B16BF29AC140540761A69A9BC3967406A8995D1C8E716400E4A9869FB6465400C23BDA8DD3F1F4086200725CC826540AF601BF164772940"
5489843,"j01_d20200909_t1308351_e1309596_b14559","0103000020E610000001000000070000009626A5A0DB646540F3284B636A411F40780B24287E396740CDA156E24BE21640787AA52C437469405364085B47A00540D50968226C50694095CA259F680801C0F8FC304278156740D3423480D8EEE53F39454772F943654008477F1E593F07409626A5A0DB646540F3284B636A411F40"
5489762,"j01_d20200909_t1310009_e1311236_b14559","0103000020E61000000100000007000000F92CCF83BB436540D3E759FF9D430740A3586E693515674058F66E3D54C4E53FF3599E0777506940945BA49AA37800C0E882FA963932694038D2BE5E06401BC063EE5A423EF26640D7187442E80011C0BD18CA8976206540EDD5C743DF1DFEBFF92CCF83BB436540D3E759FF9D430740"
5489419,"j01_d20200909_t1311249_e1312494_b14559","0103000020E6100000010000000700000003B2D7BB3F206540CF7C186BC914FEBF9CA223B9FCF166407D5237610C0611C0D00F238447326940A30799BF9DF71AC0D6A88768741769403EB48F15FC3627C01A868F8829CE66403562669FC79422C02A1DACFF73F86440EE0B433FAE001BC003B2D7BB3F206540CF7C186BC914FEBF"
5507294,"j01_d20200910_t1105484_e1107129_b14572","0103000020E61000000100000007000000481630815BA963C0FFEBDCB4190F2F40AD342905DDC761C0C896E5EB323C2B409B5AB6D6170B5FC0BE2F2E55693B2440B13385CE6B625FC07AA702EE794E1540F792C6681DED61C05FB69DB6462C2140AF94658863C563C09A9658198D342540481630815BA963C0FFEBDCB4190F2F40"
5507118,"j01_d20200910_t1107142_e1108387_b14572","0103000020E61000000100000007000000CA37DBDC98C563C0683F5244863525407CD5CA845FED61C07DE882FA962921400742B28009625FC02B40CA3E7E95154014AE47E17AAF5FC0F355F2B1BB80E23F5F0CE544BB1162C01D5A643BDF5F0C403411363CBDE463C01F2BF86D88C11640CA37DBDC98C563C0683F524486352540"
5507600,"j01_d20200910_t1108399_e1110044_b14572","0103000020E61000000100000007000000A6F27684D3E463C000378B170BC31640ABECBB22F81162C0F895BD5B0F550C40DFC325C79DAE5FC002976CE11EB0E43FDFF8DA334BF25FC0E856BE1D97C710C08FE4F21FD23562C03C0DBD6A0AE9F7BFD23AAA9A200764C0478DAE772443E93FA6F27684D3E463C000378B170BC31640"
5507292,"j01_d20200910_t1110057_e1111284_b14572","0103000020E61000000100000007000000CEAACFD5560764C0C04B5FBEAB54E93F55302AA9133662C0665A5139DCFDF7BFCC9717601FF25FC05B71BBE1887F10C066666666661560C0B9C5FCDCD0C421C0323D6189075962C030DAE38574B819C08E9257E7182C64C04B3B35971BEC0FC0CEAACFD5560764C0C04B5FBEAB54E93F"
5507438,"j01_d20200910_t1111296_e1112542_b14572","0103000020E610000001000000070000000E32C9C8592C64C08307BC8223E70FC087E123624A5962C07B432B4190BD19C0734BAB21711560C0CC7C073F71A021C0BC0512143F2E60C04B1FBAA0BE5D2BC073D712F2417D62C0BCE9961DE2EF26C0DF37BEF6CC5564C005FD851E31B221C00E32C9C8592C64C08307BC8223E70FC0"
5507205,"j01_d20200910_t1112554_e1114199_b14572","0103000020E61000000100000007000000BD3AC780EC5564C05F7F129F3BB121C00664AF777F7D62C0494DBB9866F226C057957D57042E60C0CC7F48BF7D392BC00C93A982514260C0999B6F44F77C32C0B0E600C11CA262C098A25C1ABF8030C0143FC6DCB58364C066F50EB7435B2BC0BD3AC780EC5564C05F7F129F3BB121C0"
5507570,"j01_d20200910_t1246485_e1248130_b14573","0103000020E6100000010000000700000036CD3B4ED1336640E1B88C9B1A3C3140C6BFCFB870196840BABDA4315AB72E40B4E55C8AAB5E6A404F1E166A4D7B27401327F73B14316A4076525F9676DA1B40A857CA32C4F36740FAD346753AA824401B9E5E29CB18664010ECF82F109C284036CD3B4ED1336640E1B88C9B1A3C3140"
5507578,"j01_d20200910_t1248143_e1249388_b14573","0103000020E610000001000000070000008AB0E1E995186640F758FAD0059D2840FF3EE3C281F36740D3C1FA3F87A524405CE674594C316A40F277EFA831211C40371AC05B20096A403C084B862DC70140D2A92B9FE5CE6740C9E6AA798E281540B64AB0389CFA65408B1BB7989F8B1D408AB0E1E995186640F758FAD0059D2840"
5507410,"j01_d20200910_t1249400_e1251045_b14573","0103000020E610000001000000070000006666666666FA65409831056B9C8D1D40D61C2098A3CE6740C1FB4FA3352315408E06F01648096A40FD2257A0CC55024040F67AF7C7E5694021C19EC0855604C03A7AFCDEA6AA67401C288D2483D4CF3FA3586E6935D96540FE4465C39ADA03406666666666FA65409831056B9C8D1D40"
5507149,"j01_d20200910_t1251058_e1252285_b14573","0103000020E6100000010000000700000062156F641ED96540A04BDD3AA4DD034088BA0F406AAA674081261D401A29CF3FC58F31772DE66940C0A442869FC903C0158C4AEA04C8694006E6327F96E81CC0917EFB3A70876740E22E0CA2FFBF12C0452FA3586EB56540066E9340397002C062156F641ED96540A04BDD3AA4DD0340"
5507442,"j01_d20200910_t1252297_e1253543_b14573","0103000020E61000000100000007000000A75CE15D2EB56540FFAB3363766B02C02A6F47382D876740963FDF162CC512C0957D5704FFC769400CD4186316A01CC0253B3602F1AD6940D9CD8C7E340C28C06649809A5A6367400C906802457423C0431CEBE2368D65409AD2FA5B02B01CC0A75CE15D2EB56540FFAB3363766B02C0"
5513658,"j01_d20200911_t1046533_e1048178_b14586","0103000020E610000001000000070000005ABBED42731363C09F01F566D4342E4049D74CBED93261C08BE255D6365D2A40A27A6B60ABE25DC0FD6B79E57A6B2340D42B6519E2385EC0A2444B1E4FAB1340B9533A58FF5761C07F2E1A321E4D20400B7BDAE1AF2F63C05FD218ADA35A24405ABBED42731363C09F01F566D4342E40"
5513748,"j01_d20200911_t1048190_e1049436_b14586","0103000020E61000000100000007000000D4484BE5ED2F63C0EE7893DFA25B2440787AA52C435861C0763579CA6A4A2040CA54C1A8A4385EC004E5B67D8FF21340CAE0287975845EC0457B40C9B21AC53F84F068E3887C61C088CAD0C2AFE208408AABCABE2B4F63C0DBFAE93F6B0E1540D4484BE5ED2F63C0EE7893DFA25B2440"
5513763,"j01_d20200911_t1049448_e1051093_b14586","0103000020E61000000100000007000000ED9925016A4F63C0E38DCC237F10154074B515FBCB7C61C0253E7782FDD7084051BD35B055845EC03EB555A41D12CE3FDFA63FFB91C65EC0BC404981057012C0FF78AF5A99A061C0D5ED47E581E3FEBFC02154A9D97163C090227C39FD6AD73FED9925016A4F63C0E38DCC237F101540"
5513995,"j01_d20200911_t1051106_e1052333_b14586","0103000020E610000001000000070000005EF415A4197263C031F8A87D428FD73FDDD26A48DCA061C09CE1067C7EF8FEBF43E7357689C65EC0B392FBC2D02712C0D061BEBC00FF5EC03AB01C21039922C0B0389CF9D5C361C05A9B6B3DE8761BC04E7FF623459763C00DFB3DB14EA511C05EF415A4197263C031F8A87D428FD73F"
5513705,"j01_d20200911_t1052345_e1053591_b14586","0103000020E6100000010000000700000061FD9FC37C9763C04B5CC7B8E2A211C06519E25817C461C09B8D3ADFF47B1BC05B7C0A80F1FE5EC0A08D5C37A57422C081785DBF602F5FC0DFFDF15EB5322CC03CA06CCA15E861C082902C6002CF27C0FC6F253B36C163C04BE7C3B3048922C061FD9FC37C9763C04B5CC7B8E2A211C0"
5514012,"j01_d20200911_t1054003_e1055248_b14586","0103000020E610000001000000070000008195438B6CC163C0451152B7B38722C0DF15C1FF56E861C05B23827170D127C065E42CEC692F5FC06D1E87C1FC0D2CC0DF1AD82AC1565FC0D1EB4FE273E732C0999EB0C4030D62C0CFBBB1A030F030C01CF0F96184EF63C0F5BD86E0B8302CC08195438B6CC163C0451152B7B38722C0"
5513960,"j01_d20200911_t1227534_e1229179_b14587","0103000020E61000000100000007000000BC9179E40F3666C08A1D8D43FDCE3040868F8829915164C0EBC891CEC0D82D400DAB7823F30C62C0DEC83CF207AB26405F07CE19513A62C062BEBC00FB381A40D55B035B257764C0D591239D81C923407A7077D66E5166C0D7A546E867C22740BC9179E40F3666C08A1D8D43FDCE3040"
5514105,"j01_d20200911_t1229192_e1230437_b14587","0103000020E61000000100000007000000E9263108AC5166C01CB3EC4960C3274071AC8BDB687764C04C8A8F4FC8C6234003780B24283A62C005D61643DE7F1A40E6797077D66162C0D9BA2FC26FFEFC3F49111956F19B64C02B4B19DDE66A134082397AFCDE6F66C0236EA9DE75D91B40E9263108AC5166C01CB3EC4960C32740"
5513923,"j01_d20200911_t1230449_e1232076_b14587","0103000020E610000001000000070000001BD82AC1E28F664011902FA182DB1B40B6BE4868CB636840A471A8DF85651340CE70033E3F9E6A402E55698B6B1CFE3F795DBF60377C6A40E3E0D231E7D906C06D1CB1169F406840FF2C4C95DEEDB4BF2AC6F99B506F664074D3669C864801401BD82AC1E28F664011902FA182DB1B40"
5513783,"j01_d20200911_t1232089_e1233334_b14587","0103000020E610000001000000070000002E56D4601A6F6640AB4198DBBD4C0140956588635D406840737BEEA9413DB6BF8FA50F5D507C6A40F0F1AE1F074A06C036B05582C55D6A4097715303CD8F1EC0B2463D44A31C6840921E2B9DB47D14C0E3361AC05B4A6640CBC639A05BCE05C02E56D4601A6F6640AB4198DBBD4C0140"
5513805,"j01_d20200911_t1233346_e1234592_b14587","0103000020E6100000010000000700000005FA449E244A6640FA60191BBAC905C0FE65F7E4611C68406403E962D38214C0D690B8C7D25D6A40DC2BF3565D471EC0E388B5F814446A40C1ABE5CE4CE028C09D8026C286F86740FB5C6DC5FE5224C090662C9ACE216640EAD78CC2E45C1EC005FA449E244A6640FA60191BBAC905C0"
5520662,"j01_d20200912_t1027582_e1029227_b14600","0103000020E610000001000000070000005A9E0777677D62C0B58993FB1D5A2D408BC3995FCD9D60C0B1A371A8DF7D2940C9586DFE5FB95CC088D68A36C7992240E5D53906640F5DC05F44DB3175071240B05582C5E1C260C0520B259353DB1E40D52137C30D9A62C0519FE40E9B8023405A9E0777677D62C0B58993FB1D5A2D40"
5520649,"j01_d20200912_t1029239_e1030485_b14600","0103000020E610000001000000070000006AD95A5F249A62C0E77118CC5F812340200C3CF71EC360C028E84020E1D51E40FEEDB25F770E5DC01766A19DD34C1240A33B889D295A5DC0BC02D19332A9CFBF4EB9C2BB5CE760C00ED1329C7C6405406D904946CEB962C0B51666A19D5B13406AD95A5F249A62C0E77118CC5F812340"
5520725,"j01_d20200912_t1030497_e1032124_b14600","0103000020E610000001000000070000004BCD1E6805BA62C0D2EDDBFFB65D1340AF25E4839EE760C0B058C345EE590540642310AFEB595DC069BB323D9BB4C6BFAE0D15E3FC995DC0034D3A8034B213C0BD8C62B9A50A61C09AA95A1CDF1802C094DE37BEF6DB62C05EFFFC5E0DC7A63F4BCD1E6805BA62C0D2EDDBFFB65D1340"
5520797,"j01_d20200912_t1032137_e1033382_b14600","0103000020E61000000100000007000000CCD1E3F736DC62C08A9E29AE09EDA73F9BE61DA7E80A61C005A22765522302C0126BF129009A5DC07D2656A1DC6913C09B20EA3E00D35DC02920ED7F806D23C0B8E9CF7EA42E61C04562821ABE351DC0E1EEACDD760263C0FEDA55A3B25413C0CCD1E3F736DC62C08A9E29AE09EDA73F"
5520499,"j01_d20200912_t1033394_e1035039_b14600","0103000020E6100000010000000700000094F6065F980263C0B7D672C2DF5213C0096D3997E22E61C0C94ADDDFEA3A1DC0A323B9FC87D25DC01D5BCF108E4923C031B610E4A0025EC03A4030478F072DC0D9EBDD1FEF5261C02250FD8348AE28C09D11A5BDC12C63C0B1A4DC7D8E5F23C094F6065F980263C0B7D672C2DF5213C0"
